id,key,value,type
244131063,highway,unclassified,regular
244131063,junction,roundabout,regular
244131063,direction,clockwise,regular
244141024,highway,residential,regular
244141069,oneway,yes,regular
244141069,highway,secondary,regular
244386468,highway,residential,regular
244386512,highway,residential,regular
244386543,highway,residential,regular
244401343,name,Lifecycle,regular
244401343,shop,bicycle,regular
244401343,mr,लाईफसायकल,name
244401343,building,yes,regular
244401343,bicycle:repair,yes,service
244401343,bicycle:retail,yes,service
245762418,name,Kale Borate Nagar - Connecting Road,regular
245762418,highway,tertiary,regular
245762418,surface,asphalt,regular
246996003,highway,tertiary,regular
246996033,highway,residential,regular
246998776,highway,residential,regular
246998806,highway,residential,regular
247000924,highway,residential,regular
247000954,landuse,industrial,regular
247057437,name,Pune - Daund Railway Line,regular
247057437,gauge,1676,regular
247057437,layer,1,regular
247057437,usage,main,regular
247057437,bridge,yes,regular
247057437,mr,पुणे - दौंड लोहमार्ग,name
247057437,railway,rail,regular
247057437,electrified,no,regular
247057437,passenger_lines,2,regular
247057437,voltage,25000,construction
247057437,frequency,50,construction
247057437,electrified,contact_line,construction
247057469,area,yes,regular
247057469,train,yes,regular
247057469,railway,platform,regular
247057469,public_transport,platform,regular
248228818,name,Sinhagad Road,regular
248228818,oneway,yes,regular
248228818,highway,primary,regular
248228818,mr,सिंहगड रस्ता,name
248446090,highway,residential,regular
248993362,name,Kedar,regular
248993362,building,yes,regular
248993392,building,yes,regular
248993426,building,yes,regular
249147699,building,yes,regular
249147730,building,yes,regular
249147765,building,yes,regular
249147796,building,yes,regular
249147827,building,yes,regular
249147858,building,yes,regular
249147891,building,yes,regular
249147921,building,yes,regular
249147952,building,yes,regular
249147984,building,yes,regular
249148017,building,yes,regular
249148053,building,yes,regular
249174585,building,yes,regular
249194331,name,Sadhu Vaswani Path,regular
249194331,highway,tertiary,regular
249194331,mr,साधु वास्वाणी पथ,name
249210775,highway,residential,regular
249210812,highway,tertiary,regular
249210850,highway,residential,regular
249252730,name,Navalmal Firodiya Super-Speciality Hospital,regular
249252730,amenity,hospital,regular
249252730,building,yes,regular
249252730,wheelchair,yes,regular
249316935,building,yes,regular
249316975,name,Abhishek,regular
249316975,building,yes,regular
249527240,highway,residential,regular
249527272,highway,residential,regular
249531548,highway,residential,regular
249720951,highway,residential,regular
249724079,highway,residential,regular
249734373,highway,residential,regular
249734407,highway,residential,regular
250140478,name,Karve Road,regular
250140478,lanes,2,regular
250140478,oneway,yes,regular
250140478,highway,primary,regular
250140478,mr,कर्वे रस्ता,name
250140522,highway,residential,regular
250152003,highway,residential,regular
250162158,highway,residential,regular
250162188,highway,tertiary,regular
250162222,highway,residential,regular
250171820,highway,residential,regular
250171856,highway,residential,regular
250296634,highway,residential,regular
250296664,highway,residential,regular
250302720,highway,residential,regular
250302763,highway,residential,regular
250330059,ref,NH753F,regular
250330059,name,Pirangut Paud Road,regular
250330059,layer,1,regular
250330059,bridge,yes,regular
250330059,oneway,no,regular
250330059,source,GPS,regular
250330059,highway,trunk,regular
250330059,old,SH60;MSH5,ref
250957617,bicycle,yes,regular
250957617,foot,yes,regular
250957617,highway,trunk,regular
250957617,lanes,3,regular
250957617,lit,yes,regular
250957617,oneway,yes,regular
250990930,highway,residential,regular
250990960,highway,residential,regular
251444670,building,yes,regular
251618618,highway,residential,regular
251621652,highway,residential,regular
251878758,highway,residential,regular
251882377,highway,residential,regular
251882407,highway,residential,regular
252267399,name,Alpabachat Bhavan,regular
252267399,amenity,community_centre,regular
252267399,mr,अल्पबचत भवन,name
252267399,building,yes,regular
252268495,highway,residential,regular
253443558,aeroway,taxiway,regular
253455819,ref,NH548D,regular
253455819,name,Chakan Shikrapur Road,regular
253455819,layer,1,regular
253455819,bridge,yes,regular
253455819,highway,trunk,regular
253455819,mr,चाकण शिक्रापूर रस्ता,name
253455819,old,SH55,ref
253977895,highway,residential,regular
253977925,highway,tertiary,regular
253982144,highway,residential,regular
253984538,highway,residential,regular
253984569,highway,residential,regular
254641351,highway,residential,regular
254641382,highway,residential,regular
255534629,highway,residential,regular
255534659,highway,residential,regular
255534689,highway,residential,regular
255661319,highway,residential,regular
256004003,building,commercial,regular
256164012,highway,residential,regular
256431136,highway,tertiary_link,regular
256435609,foot,yes,regular
256435609,name,Kondhwa Road,regular
256435609,lanes,2,regular
256435609,oneway,no,regular
256435609,highway,primary,regular
256435609,mr,कोंढवा रस्ता,name
256448788,oneway,yes,regular
256448788,highway,trunk_link,regular
257221293,lanes,2,regular
257221293,oneway,yes,regular
257221293,highway,primary,regular
257221323,highway,residential,regular
257482616,highway,tertiary,regular
257618965,access,private,regular
257618965,highway,residential,regular
257626648,highway,residential,regular
257626678,highway,residential,regular
257746078,highway,residential,regular
257748588,highway,residential,regular
257750701,access,no,regular
257750701,bus,yes,regular
257750701,highway,service,regular
257750701,name,BRTS,regular
257750701,psv,yes,regular
257752044,highway,residential,regular
257752074,highway,residential,regular
257752104,highway,residential,regular
257922380,highway,residential,regular
257922410,highway,residential,regular
258091745,highway,residential,regular
258091780,highway,residential,regular
258099082,highway,residential,regular
258099112,leisure,park,regular
258286457,highway,residential,regular
258286489,highway,residential,regular
258300334,highway,residential,regular
258300364,highway,residential,regular
258300394,highway,residential,regular
258625823,highway,residential,regular
258625861,highway,residential,regular
258634673,highway,residential,regular
258634703,oneway,yes,regular
258634703,highway,residential,regular
258764984,highway,residential,regular
259057310,name,Sasane Nagar Road,regular
259057310,oneway,yes,regular
259057310,highway,secondary,regular
259057310,surface,asphalt,regular
259938508,name,Dwarkadeesh Residency,regular
259938508,landuse,residential,regular
259938508,city,Pune,addr
259938508,postcode,411027,addr
260136604,highway,service,regular
260136604,service,parking_aisle,regular
260467840,highway,residential,regular
260467871,highway,residential,regular
260467902,highway,unclassified,regular
260471684,highway,residential,regular
260471718,highway,residential,regular
260477805,name,Indian Card Clothing,regular
260477805,landuse,industrial,regular
260477805,man_made,works,regular
260477835,highway,residential,regular
260482580,highway,residential,regular
260482613,highway,residential,regular
260625445,highway,residential,regular
260741344,name,Rahul,regular
260741344,building,house,regular
260741344,city,Pune,addr
260741344,street,Pimple Saudagar,addr
260741344,postcode,411027,addr
260741344,housename,Row House-19,addr
260741344,housenumber,19,addr
261272348,access,private,regular
261272348,highway,residential,regular
262803659,highway,unclassified,regular
263797373,highway,primary,regular
263797373,lanes,3,regular
263797373,maxspeed,60,regular
263797373,name,Old Pune–Mumbai Highway,regular
263797373,mr,जुना पुणे-मुंबई महामार्ग,name
263797373,oneway,yes,regular
263797373,ref,NH60;65,regular
263813871,oneway,yes,regular
263813871,highway,residential,regular
263825729,highway,residential,regular
263951152,highway,residential,regular
264444882,name,Vishrambagwada Kshetriya Karyalay,regular
264444882,office,government,regular
264444882,mr,विश्रामबागवाडा क्षेत्रीय कार्यालय,name
264444882,building,office,regular
264891122,name,"IUCAA, Muktangan",regular
264891122,office,research,regular
265090197,building,apartments,regular
265093811,building,yes,regular
265157636,landuse,grass,regular
265157666,landuse,grass,regular
266510994,landuse,quarry,regular
273635675,name,Moonar Hostel,regular
273635675,amenity,hostel,regular
273635675,building,residential,regular
273635675,levels,5,building
273635675,housenumber,32,addr
273900358,building,residential,regular
274007400,name,Sukhashanti Apartment,regular
274007400,building,residential,regular
274007400,city,Pune,addr
274007400,street,Mrutyunjay Society Road,addr
274007400,postcode,411038,addr
275490286,highway,residential,regular
276687485,highway,residential,regular
278371707,highway,service,regular
278371748,building,yes,regular
279219648,building,apartments,regular
279219714,building,apartments,regular
279219780,building,apartments,regular
279219883,building,apartments,regular
279219929,building,yes,regular
279219974,building,yes,regular
279220024,building,yes,regular
279220078,building,yes,regular
279220124,building,yes,regular
279220189,landuse,grass,regular
279403657,highway,residential,regular
279435347,oneway,yes,regular
279435347,highway,secondary,regular
279548173,highway,residential,regular
280765148,access,private,regular
280765148,highway,service,regular
280765178,highway,residential,regular
280809534,access,private,regular
280809534,highway,service,regular
281308024,highway,residential,regular
